2
34 34
-0.286925 -0.558774 0.424585 0.030303 1.000000
-0.179499 -0.550835 0.454751 0.030303 1.000000
-0.061184 -0.546121 0.484917 0.030303 1.000000
0.061184 -0.546121 0.515083 0.030303 1.000000
0.179499 -0.550835 0.545249 0.030303 1.000000
0.286925 -0.558774 0.575415 0.030303 1.000000
0.379534 -0.567707 0.605580 0.030303 1.000000
0.456260 -0.575499 0.635746 0.030303 1.000000
0.517856 -0.580535 0.665912 0.030303 1.000000
0.565837 -0.581737 0.696078 0.030303 1.000000
0.601789 -0.578411 0.726244 0.030303 1.000000
0.627024 -0.570068 0.756409 0.030303 1.000000
0.642438 -0.556293 0.786575 0.030303 1.000000
0.648437 -0.536673 0.816741 0.030303 1.000000
0.644875 -0.510763 0.846907 0.030303 1.000000
0.630963 -0.478121 0.877073 0.030303 1.000000
0.605137 -0.438428 0.907239 0.030303 1.000000
0.564929 -0.391762 0.937404 0.030303 1.000000
0.506942 -0.339139 0.967570 0.030303 1.000000
0.427235 -0.283370 0.997736 0.030303 1.000000
-0.443195 -0.292143 0.005089 0.045455 1.000000
-0.523530 -0.350870 0.035084 0.045455 1.000000
-0.581237 -0.405598 0.065078 0.045455 1.000000
-0.620817 -0.453641 0.095073 0.045455 1.000000
-0.645989 -0.494190 0.125068 0.045455 1.000000
-0.659381 -0.527343 0.155062 0.045455 1.000000
-0.662621 -0.553546 0.185057 0.045455 1.000000
-0.656512 -0.573316 0.215051 0.045455 1.000000
-0.641185 -0.587128 0.245046 0.045455 1.000000
-0.616186 -0.595398 0.275041 0.045455 1.000000
-0.580530 -0.598509 0.305035 0.045455 1.000000
-0.532744 -0.596902 0.335030 0.045455 1.000000
-0.470979 -0.591215 0.365024 0.045455 1.000000
-0.393331 -0.582501 0.395019 0.045455 1.000000
-0.298577 -0.572449 0.425014 0.045455 1.000000
-0.187452 -0.563424 0.455008 0.045455 1.000000
-0.064029 -0.558018 0.485003 0.045455 1.000000
0.064029 -0.558018 0.514997 0.045455 1.000000
0.187452 -0.563424 0.544992 0.045455 1.000000
0.298577 -0.572449 0.574986 0.045455 1.000000
0.393331 -0.582501 0.604981 0.045455 1.000000
0.470979 -0.591215 0.634976 0.045455 1.000000
0.532744 -0.596902 0.664970 0.045455 1.000000
0.580530 -0.598509 0.694965 0.045455 1.000000
0.616186 -0.595398 0.724959 0.045455 1.000000
0.641185 -0.587128 0.754954 0.045455 1.000000
0.656512 -0.573316 0.784949 0.045455 1.000000
0.662621 -0.553546 0.814943 0.045455 1.000000
0.659381 -0.527343 0.844938 0.045455 1.000000
0.645989 -0.494190 0.874932 0.045455 1.000000
0.620817 -0.453641 0.904927 0.045455 1.000000
0.581237 -0.405598 0.934922 0.045455 1.000000
0.523530 -0.350870 0.964916 0.045455 1.000000
0.443195 -0.292143 0.994911 0.045455 1.000000
-0.459567 -0.301714 0.009036 0.060606 1.000000
-0.540293 -0.363444 0.038791 0.060606 1.000000
-0.597509 -0.420227 0.068546 0.060606 1.000000
-0.636312 -0.469560 0.098302 0.060606 1.000000
-0.660740 -0.510876 0.128057 0.060606 1.000000
-0.673568 -0.544469 0.157813 0.060606 1.000000
-0.676478 -0.570916 0.187568 0.060606 1.000000
-0.670289 -0.590809 0.217324 0.060606 1.000000
-0.655112 -0.604655 0.247079 0.060606 1.000000
-0.630454 -0.612865 0.276834 0.060606 1.000000
-0.595245 -0.615786 0.306590 0.060606 1.000000
-0.547858 -0.613796 0.336345 0.060606 1.000000
-0.486164 -0.607459 0.366101 0.060606 1.000000
-0.407821 -0.597779 0.395856 0.060606 1.000000
-0.311042 -0.586499 0.425611 0.060606 1.000000
-0.196094 -0.576235 0.455367 0.060606 1.000000
-0.067150 -0.570019 0.485122 0.060606 1.000000
0.067150 -0.570019 0.514878 0.060606 1.000000
0.196094 -0.576235 0.544633 0.060606 1.000000
0.311042 -0.586499 0.574389 0.060606 1.000000
0.407821 -0.597779 0.604144 0.060606 1.000000
0.486164 -0.607459 0.633899 0.060606 1.000000
0.547858 -0.613796 0.663655 0.060606 1.000000
0.595245 -0.615786 0.693410 0.060606 1.000000
0.630454 -0.612865 0.723166 0.060606 1.000000
0.655112 -0.604655 0.752921 0.060606 1.000000
0.670289 -0.590809 0.782676 0.060606 1.000000
0.676478 -0.570916 0.812432 0.060606 1.000000
0.673568 -0.544469 0.842187 0.060606 1.000000
0.660740 -0.510876 0.871943 0.060606 1.000000
